created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_name,followers_count,friends_count,hashtags,user_mentions,place,score,hour,day
2021-06-18 20:34:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","we are dying! ugandans need the world to stand with them. we need oxygen, ppes, covid19 vaccines and money to pay our over-stretched health workers.
world, we need each other! 

oxygen failure kills 30 covid patients at mulago  https://t.co/o1k0iugf6z via @dailymonitor",-0.2364583333333333,0.3375,en,936.0,527.0,imran dinath,imie001,99,311,#COVID19, 'Winnie Byanyima',za,negative,20,18
2021-06-18 20:35:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@drtedros the global failure to share vaccines equitably is fuelling a two-track covid19 pandemic that is now taking its toll on some of the world’s poorest and most vulnerable people-@drtedros actogether vaccinequity,-0.0791666666666666,0.325,en,66.0,29.0,Macha Roesink,macharoesink,4382,5002,#COVID19 #ACTogether #VaccinEquity, 'World Health Organization (WHO)',The Netherlands,negative,20,18
2021-06-18 20:35:23+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","just 10 countries have received 75% of the world’s covid19 vaccine doses.

but the entire continent of africa, currently experiencing a deadly third wave, has received &lt; 2% of the world's available vaccine doses so far.

vaccine apartheid is a grave injustice.",0.1,0.485,en,793.0,246.0,Doris Hamilton,flashdorish,198,490,#COVID19, 'Dr. Amit Arya',GTA,positive,20,18
2021-06-18 20:35:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@drtedros in africa, covid19 cases have increased by 52% just in the past week, and deaths have increased by 32%. and we expect things to only get worse-@drtedros 

https://t.co/kxblvxxlco",-0.2166666666666666,0.6166666666666667,en,51.0,30.0,Macha Roesink,macharoesink,4382,5002,#COVID19, 'World Health Organization (WHO)',The Netherlands,negative,20,18
2021-06-18 20:35:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@drtedros less than 2% of africa’s population has been vaccinated.

vaccines donated next year will be far too late for those who are dying today, or being infected today, or at risk today-@drtedros covid19 vaccinequity",-0.0916666666666666,0.4166666666666666,en,58.0,34.0,Macha Roesink,macharoesink,4382,5002,#COVID19 #VaccinEquity, 'World Health Organization (WHO)',The Netherlands,negative,20,18
2021-06-18 20:35:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","as covid19 vaccines roll out across the country, it’s important that we continue to work together and follow public health measures to help stopthespread. 👇
 
more info ➡️ https://t.co/viwgokppdm https://t.co/b8cjjdcicz",0.3,0.5222222222222223,en,29.0,8.0,Debbie 🇨🇦✡️ (She/Her),PotterWatchr,115,317,#Covid19 #StopTheSpread., 'Canada',Calgary,positive,20,18
2021-06-18 20:36:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@drtedros @g7 who will continue to support countries to apply public health and social measures to keep people safe. and we continue to support countries to ready their systems and plans to rollout vaccines once they get them-@drtedros covid19,0.1833333333333333,0.2833333333333333,en,41.0,11.0,Macha Roesink,macharoesink,4382,5002,#COVID19, 'World Health Organization (WHO)',The Netherlands,positive,20,18
2021-06-18 20:36:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@drtedros @g7 but we do not control the global supply of covid19 vaccines. the countries and companies that do must play their part to produce more, and share more to achieve who’s global targets-@drtedros vaccinequity 

https://t.co/iea03yxg0t",0.25,0.25,en,40.0,11.0,Macha Roesink,macharoesink,4382,5002,#COVID19 #VaccinEquity, 'World Health Organization (WHO)',The Netherlands,positive,20,18
2021-06-18 20:36:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@drtedros @g7 we continue to explore every avenue for increasing production of vaccines, esp. in africa, and we will have more to say about that on monday. 
and even as we continue to respond to the covid19 pandemic, our regular work continues, across the spectrum of health issues-@drtedros",0.25,0.2884615384615384,en,29.0,9.0,Macha Roesink,macharoesink,4382,5002,#COVID19, 'World Health Organization (WHO)',The Netherlands,positive,20,18
2021-06-18 20:37:50+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","what happened in india is now happening in uganda 

we need to stop being reactive to these situations and become more proactive. just as we did during the indiacovidcrisis we need to help uganda before it spreads to all of africa https://t.co/kc9kj4lpiv",0.5,0.5,en,46.0,14.0,Karl Heinz Häsliprinz,KarlHeinzHasliP,1145,2525,#India #Uganda #IndiaCovidCrisis #Uganda #Africa, 'Krutika Kuppalli,The Memesphere,positive,20,18
2021-06-18 20:37:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","when you receive a covid19 vaccine, it’s important to know when you are fully vaccinated. it’s not instant. covid-19 vaccines teach our immune systems how to recognize and fight the virus that causes covid-19. learn more: https://t.co/trzrzx3cym. https://t.co/zsgjwvp7wq",0.3,0.7222222222222222,en,17.0,13.0,Natalie Stites-Means 🦄🧠🔮,1woman1nation,363,1229,#COVID19, 'CDC Emergency',"Lakota Country, Rapid City, SD",positive,20,18
2021-06-18 20:38:28+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","you can get a covid19 vaccine and other vaccines, including flu and shingles, at the same visit. you no longer need to wait 14 days between vaccines. side effects are the same if vaccines are given alone or together. 
 
more about vaccine timing: https://t.co/bv3mn5xdle. https://t.co/rwrrzhkdeg",0.09375,0.28125,en,151.0,97.0,GEORGIA CEAL,GEORGIA_CEAL,29,54,#COVID19, 'CDC',"Atlanta,Ga",positive,20,18
2021-06-18 20:38:32+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@aipac will aipac tell the world that israel has sold expired vaccines to palestinians, which could have been disastrous to palestinians, making the covid19 crisis far worse, leading to more palestinian deaths? thisisisrael. https://t.co/wtpn9xmsvs",-0.125,0.725,en,28.0,33.0,🇱🇧⁷,BeeTeaAssOt7,97,1150,#ThisisIsrael., 'Refaat🇵🇸',She,negative,20,18
2021-06-18 20:38:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","please do your research first if you read or see something about vaccines or covid19 that sounds unusual.

spreading disinfo means people won’t get vaccinated out of fear.

that will lead to more deaths.

america’s frontline doctors: not to be trusted.

https://t.co/jy0kgprqrs https://t.co/1yq1er5fcq",0.3166666666666666,0.611111111111111,en,20.0,18.0,🌊ForlornHope 🌊 Vaxxed AND Masked 💉😷 🌪TR🌪,vwheato,20589,22616,#covid19, '🌪Dr.Clare MD ❤️🧡💛💚💙💜',Third planet from Sol,positive,20,18
2021-06-18 20:38:42+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","how do we know covid19 vaccines are safe?

cdc &amp; @us_fda have safety monitoring systems to make sure every vaccine is as safe as possible. one system, vaers, records adverse events from patients and doctors and can signal a potential safety issue. more: https://t.co/xse61xdkce. https://t.co/meregynkpk",0.3333333333333333,0.7314814814814815,en,86.0,46.0,GEORGIA CEAL,GEORGIA_CEAL,29,54,#COVID19, 'CDC',"Atlanta,Ga",positive,20,18
2021-06-18 20:38:58+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","the timely delivery of covid19 vaccines is crucial. 

i welcome today’s decision by the belgian court of first instance ordering astrazeneca to urgently deliver 50 million doses to 🇪🇺, as follows: 15 million doses by 26 july, 20 million by 23 august, 15 million by 27 september.",0.35,0.7444444444444445,en,242.0,101.0,Tony Thijs,OpenMarketingTV,18753,20134,#COVID19 #AstraZeneca, 'Stella Kyriakides',Amsterdam,positive,20,18
2021-06-18 20:39:01+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","south africa has recorded 10 510 new coronavirus cases bringing the total to 1 796 589. the department of health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdmndwmpv",0.1590909090909091,0.6136363636363636,en,42.0,33.0,Malebo,Malebo1andonly,218,914,#coronavirus, 'SABC News',"Kimberley, South Africa",positive,20,18
2021-06-18 20:39:36+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","exc adelaide in box seat to host a new covid19 vaccine plant, premier @marshall_steven tells @thetiser as pressure mounts on authorities to secure coronavirus jab supplies in wake of astrazeneca medical advice changes
https://t.co/jxre0fbeed",0.1787878787878788,0.3515151515151515,en,4.0,2.0,Demi Cassiani,DemiCassiani,65134,59993,#Adelaide #Covid19 #coronavirus #AstraZeneca, 'Andrew Hough',"Adelaide, Australia",positive,20,18
2021-06-18 20:39:51+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","we are dying! ugandans need the world to stand with them. we need oxygen, ppes, covid19 vaccines and money to pay our over-stretched health workers.
world, we need each other! 

oxygen failure kills 30 covid patients at mulago  https://t.co/o1k0iugf6z via @dailymonitor",-0.2364583333333333,0.3375,en,936.0,528.0,Flavia Ursa,flaviaursa42,60,393,#COVID19, 'Winnie Byanyima',Sverige,negative,20,18
2021-06-18 20:39:59+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",🇩🇪minister müller: “we need vaccines ‚made in africa‘. the institut pasteur in 🇸🇳 has a convincing concept: from april 2022 vaccines will be filled &amp; production will be set up. that would spark the 🌍 fight against covid19. 🇩🇪 provides € 20 mio. of initial financing covax https://t.co/zs4zbo4ryu,0.3,0.6333333333333333,en,26.0,10.0,Biodun Awosusi,biodunawosusi,2452,777,#vaccines #Africa‘. #COVID19. #COVAX, 'Olaf Deutschbein',Global,positive,20,18
2021-06-18 20:40:00+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","as covid19 vaccines roll out across the country, it’s important that we continue to work together and follow public health measures to help stopthespread. 👇
 
more info ➡️ https://t.co/viwgokppdm https://t.co/b8cjjdcicz",0.3,0.5222222222222223,en,30.0,9.0,KSP_Libs,KSP_Libs,3041,3744,#Covid19 #StopTheSpread., 'Canada',Kildonan-St. Paul Winnipeg MB,positive,20,18
2021-06-18 20:40:19+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1/5 canada’s national advisory committee on immunization has updated its recommendations on first and second doses of covid19 vaccines based on the latest scientific evidence and expert opinion. https://t.co/ienlyi1bkr,0.25,0.4111111111111111,en,54.0,34.0,KSP_Libs,KSP_Libs,3041,3744,#COVID19, 'Health Canada and PHAC',Kildonan-St. Paul Winnipeg MB,positive,20,18
2021-06-18 20:40:23+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eu's vaccine failure exposed: binned astrazeneca and backed german jab that doesn't work curevac covid19 europeaniunion @benhabib6

https://t.co/cexa2u6mmd",-0.1583333333333333,0.15,en,69.0,33.0,Lee,Lee18888196,70,152,#AstraZeneca #CureVac #COVID19 #EuropeanIUnion, 'Daily Express',"New Milton, England",negative,20,18
2021-06-18 20:40:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","you can get a covid19 vaccine and other vaccines, including flu and shingles, at the same visit. you no longer need to wait 14 days between vaccines. side effects are the same if vaccines are given alone or together. 
 
more about vaccine timing: https://t.co/bv3mn5xdle. https://t.co/rwrrzhkdeg",0.09375,0.28125,en,151.0,98.0,New Bethany Ministries,NewBethMin,654,631,#COVID19, 'CDC',"Bethlehem, PA",positive,20,18
2021-06-18 20:40:54+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sa covid19 vaccinations stats: 18 june 2021

surpassed 2m mark for vaccines administered
another all-time high! nearing 100k daily doses

administered today: 95 247
total administered: 2 069 346
remaining: 1 641 134 https://t.co/xvallrevjn",0.0666666666666666,0.43,en,3.0,1.0,Devdas,british2012,593,2336,#COVID19, 'COVID-19 SA Stats',Kempton Park,positive,20,18
2021-06-18 20:40:55+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sa covid19 vaccinations stats: 18 june 2021

surpassed 2m mark for vaccines administered
another all-time high! nearing 100k daily doses

administered today: 95 247
total administered: 2 069 346
remaining: 1 641 134 https://t.co/xvallrevjn",0.0666666666666666,0.43,en,3.0,2.0,Skatiq,Skatiq3,77,430,#COVID19, 'COVID-19 SA Stats',"Rustenburg, South Africa",positive,20,18
2021-06-18 20:41:30+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","thursday marks the one-year anniversary of the extraordinary china-africa summit on solidarity against covid19. what has the two sides achieved during the year when the world is overshadowed by covid? here are the views of residents, experts and world leaders globalink https://t.co/gttcpwttcq",0.3333333333333333,1.0,en,19.0,9.0,Caco Brasil,CacoBrasil2,15363,14510,#COVID19. #COVID? #GLOBALink, 'China Xinhua News',São Paulo,positive,20,18
2021-06-18 20:43:40+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","almost everyone in the u.s. lives within 5 miles of a covid19 vaccination site.

ways to find a covid-19 vaccine near you: 

🔍 search https://t.co/2akiuzifil
📱 text your zip code to 438829
📞 call 1-800-232-0233

visit https://t.co/2akiuzifil for more information. https://t.co/rr5gtebre6",0.3,0.45,en,338.0,233.0,Tony Thijs,OpenMarketingTV,18753,20134,#COVID19, 'CDC',Amsterdam,positive,20,18
2021-06-18 20:43:50+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","how do we know covid19 vaccines are safe?

cdc &amp; @us_fda have safety monitoring systems to make sure every vaccine is as safe as possible. one system, vaers, records adverse events from patients and doctors and can signal a potential safety issue. more: https://t.co/xse61xdkce. https://t.co/meregynkpk",0.3333333333333333,0.7314814814814815,en,87.0,47.0,Tony Thijs,OpenMarketingTV,18753,20134,#COVID19, 'CDC',Amsterdam,positive,20,18
2021-06-18 20:43:56+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","you can get a covid19 vaccine and other vaccines, including flu and shingles, at the same visit. you no longer need to wait 14 days between vaccines. side effects are the same if vaccines are given alone or together. 
 
more about vaccine timing: https://t.co/bv3mn5xdle. https://t.co/rwrrzhkdeg",0.09375,0.28125,en,152.0,99.0,Tony Thijs,OpenMarketingTV,18753,20134,#COVID19, 'CDC',Amsterdam,positive,20,18
2021-06-18 20:44:03+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i’m pleased to welcome the wecandothis bus to atlanta today! remember, there are 3 easy ways to find a covid19 vaccine near you:  
🔍 search https://t.co/d2pdwips8o  
📱text your zip code to 438829  
📞 call 1-800-232-0233 https://t.co/ammcmmctip",0.5083333333333333,0.7833333333333333,en,822.0,274.0,Tony Thijs,OpenMarketingTV,18753,20134,#WeCanDoThis #COVID19, 'Rochelle Walensky,Amsterdam,positive,20,18
